run_accession	bam_ftp	base_count	broker_name	experiment_accession	experiment_alias	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_public	instrument_model	last_updated	library_layout	library_selection	library_source	nominal_length	nominal_sdev	bam_bytes	run_alias	sample_accession	sample_alias	sample_title	scientific_name	secondary_sample_accession	secondary_study_accession	sra_bytes	sra_ftp	sra_md5	study_accession	study_title	submission_accession	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_md5	tax_id
SRR8357804		865705816		SRX5168645	13	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357804/SRR8357804.fastq.gz	496750080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357804/SRR8357804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357804/SRR8357804.fastq.gz	808d462f56c7cc4a8357f5c062fa6b07	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5GGKBGX2_n01_4s-13_dr.fastq.gz	SAMN10618320	4s-13	Plant sample from Oryza sativa	Oryza sativa	SRS4176308	SRP174002	334432247	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357804	674c6f2b835ead7a988016c9e9f7d24a	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357771		916067850		SRX5168678	191	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357771/SRR8357771.fastq.gz	513208135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357771/SRR8357771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357771/SRR8357771.fastq.gz	70a7e2001c0da0a5322943a7dec8700c	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9w-21.fastq.gz	SAMN10618498	9w-21	Plant sample from Oryza sativa	Oryza sativa	SRS4176341	SRP174002	348733889	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357771	9a8e6b5f354a6a0ea4be33b784d3a3f2	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357805		1118280525		SRX5168644	16	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357805/SRR8357805.fastq.gz	610313478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357805/SRR8357805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357805/SRR8357805.fastq.gz	1321cbe893c83df063c1261bf5811a5a	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_4s-16_dr.fastq.gz	SAMN10618323	4s-16	Plant sample from Oryza sativa	Oryza sativa	SRS4176306	SRP174002	434795486	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357805	92bab9d063ca99baebe307fab572d37e	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357772		922350300		SRX5168677	351	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357772/SRR8357772.fastq.gz	473470795	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357772/SRR8357772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357772/SRR8357772.fastq.gz	aca4c6544faafd02e7842e9831497c03	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_20-3s.fastq.gz	SAMN10618658	20-3s_year_2	Plant sample from Oryza sativa	Oryza sativa	SRS4176340	SRP174002	323687336	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357772	7f941dc0c7f2a0a2fa6ddd10a25c1639	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357808		1121414550		SRX5168641	17	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357808/SRR8357808.fastq.gz	671965848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357808/SRR8357808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357808/SRR8357808.fastq.gz	894108e450a0c82fda22f59ffc3cbb23	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-17_dr.fastq.gz	SAMN10618324	4s-17	Plant sample from Oryza sativa	Oryza sativa	SRS4176304	SRP174002	475857697	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357808	1f84403de50efacdf877efce5f5b34b0	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357777		1140929860		SRX5168672	290	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357777/SRR8357777.fastq.gz	624416157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357777/SRR8357777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357777/SRR8357777.fastq.gz	aa39a6539bce9a9a08ce54a5ddd9e308	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_30n2.fastq.gz	SAMN10618597	30min_leaf_N_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176335	SRP174002	410957699	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357777	b4ca9252ce39b86e4c08adf6b61e3af2	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357727		661725051		SRX5168722	401	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357727/SRR8357727.fastq.gz	440754137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357727/SRR8357727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357727/SRR8357727.fastq.gz	971c6569c809a0b222f70060fde33550	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l07n01 k_10_3.34100000034ef4.fastq.gz	SAMN10618708	10min_root_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176385	SRP174002	292141913	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357727	f63133f4639bf0aac247a145c10d6308	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357784		471994048		SRX5168665	330	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357784/SRR8357784.fastq.gz	247104126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357784/SRR8357784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357784/SRR8357784.fastq.gz	fe8ae561129a07133e7b2960b79e7b13	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7Y3BGXY_n01_timecourse_shoot_5n2.fastq.gz	SAMN10618637	5min_leaf_N_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176327	SRP174002	162011796	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357784	426ca09d1f2ed1411dd62ac87f20e126	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357734		1140760875		SRX5168715	52	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357734/SRR8357734.fastq.gz	645251521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357734/SRR8357734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357734/SRR8357734.fastq.gz	bad593e2c151fe57a1faaf8048ef822e	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_4s-55.fastq.gz	SAMN10618359	4s-55	Plant sample from Oryza sativa	Oryza sativa	SRS4176378	SRP174002	437270661	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357734	a449446fa07a428a8d654dfb8fafb103	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357816		728640060		SRX5168633	395	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357816/SRR8357816.fastq.gz	497155681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357816/SRR8357816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357816/SRR8357816.fastq.gz	8b069b1a545c5d30ce107cc8c441b736	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l08n01 n_90_3.34100000035028.fastq.gz	SAMN10618702	90min_root_N_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176296	SRP174002	332881853	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357816	de9c1cc3632ee28097b8495db99ed458	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357787		1358394056		SRX5168662	288	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357787/SRR8357787.fastq.gz	738165844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357787/SRR8357787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357787/SRR8357787.fastq.gz	1c0b301fd1066f719a3e89110df4b2e2	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_30k3.fastq.gz	SAMN10618595	30min_leaf_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176325	SRP174002	485378117	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357787	6f174ad078529416df90b8fad99171f0	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357736		921039150		SRX5168713	54	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357736/SRR8357736.fastq.gz	526972437	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357736/SRR8357736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357736/SRR8357736.fastq.gz	d44c91780392c683c44be8a91815fda2	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_4s-57.fastq.gz	SAMN10618361	4s-57	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176376	SRP174002	360808142	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357736	461c2be9e35e033c817cbe2e6d6619f2	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357819		675607149		SRX5168630	400	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357819/SRR8357819.fastq.gz	447336361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357819/SRR8357819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357819/SRR8357819.fastq.gz	b550c8d652eedf15dda8a854c17639ad	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l07n01 k_10_2.34100000034eb0.fastq.gz	SAMN10618707	10min_root_KCl_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176293	SRP174002	296661995	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357819	1c0c71c9835d38d19ffb2c0f4197c3ee	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357789		1587185064		SRX5168660	286	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357789/SRR8357789.fastq.gz	860411900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357789/SRR8357789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357789/SRR8357789.fastq.gz	b1e20561a561adb277d778adcd7bc820	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_30k1.fastq.gz	SAMN10618593	30min_leaf_KCl_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176323	SRP174002	565045351	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357789	f048b1a8f7f9242405eaa794ce4548f4	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357739		1254484800		SRX5168710	261	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357739/SRR8357739.fastq.gz	692554804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357739/SRR8357739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357739/SRR8357739.fastq.gz	9c3b83d627ae429ef251dd9b9999ffca	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_125_50_2.fastq.gz	SAMN10618568	12.5percent_Water_5mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176374	SRP174002	457895100	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357739	ddbfd4528d4aaa7883a450a6df231086	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357792		1137151425		SRX5168657	90	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357792/SRR8357792.fastq.gz	635881320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357792/SRR8357792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357792/SRR8357792.fastq.gz	0d71eb7dda4d693d345d38ecc15de8ce	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4w-34.fastq.gz	SAMN10618397	4w-34	Plant sample from Oryza sativa	Oryza sativa	SRS4176320	SRP174002	441988401	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357792	03e346bda5fafdeeb16857656b40a41c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357827		1030680450		SRX5168622	154	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357827/SRR8357827.fastq.gz	574703320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357827/SRR8357827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357827/SRR8357827.fastq.gz	f80ed08a2875831d36048ea42282adee	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_9s-43.fastq.gz	SAMN10618461	9s-43	Plant sample from Oryza sativa	Oryza sativa	SRS4176285	SRP174002	393145356	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357827	0641814422689639431e6b092b874b8b	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357794		762931875		SRX5168655	84	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357794/SRR8357794.fastq.gz	428741454	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357794/SRR8357794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357794/SRR8357794.fastq.gz	190c71e65bf8f405cc225c0320598084	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4w-28.fastq.gz	SAMN10618391	4w-28	Plant sample from Oryza sativa	Oryza sativa	SRS4176319	SRP174002	292894501	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357794	36e817b8403105690d40e2010f660a75	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357742		1231360050		SRX5168707	266	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357742/SRR8357742.fastq.gz	669556828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357742/SRR8357742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357742/SRR8357742.fastq.gz	c031f0c15dc0e8af1b9783517b4af65f	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_125_1.fastq.gz	SAMN10618573	25percent_Water_1.25mM_Nitrogen_Rep_1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176370	SRP174002	446078425	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357742	1468b64cc272e09d6949ab7d330ba022	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357795		982066500		SRX5168654	81	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357795/SRR8357795.fastq.gz	558237814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357795/SRR8357795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357795/SRR8357795.fastq.gz	db0d4af1f9867b00940fa072ddb571c1	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4w-25.fastq.gz	SAMN10618388	4w-25	Plant sample from Oryza sativa	Oryza sativa	SRS4176317	SRP174002	380741576	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357795	e8c183ee667c20651bbf6b55610bfdac	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357743		1011385650		SRX5168706	265	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357743/SRR8357743.fastq.gz	550941700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357743/SRR8357743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357743/SRR8357743.fastq.gz	8d9c19c55f441c37167939c86c03f091	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_0625_3.fastq.gz	SAMN10618572	25percent_Water_0.625mM_Nitrogen_Rep_3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176369	SRP174002	364398368	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357743	dde724faf97aeb691261a19b0a89cb4f	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357828		657828975		SRX5168621	153	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357828/SRR8357828.fastq.gz	376259716	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357828/SRR8357828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357828/SRR8357828.fastq.gz	4c712d0cb6215d8db7fb26ed7f956d81	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_9s-41_dr.fastq.gz	SAMN10618460	9s-41	Plant sample from Oryza sativa	Oryza sativa	SRS4176284	SRP174002	265219675	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357828	60a1ec46151909e2724c6d9272055dd9	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357796		805891200		SRX5168653	82	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357796/SRR8357796.fastq.gz	447568287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357796/SRR8357796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357796/SRR8357796.fastq.gz	2769b0ad008542f4150274d3c5d1085f	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4w-26.fastq.gz	SAMN10618389	4w-26	Plant sample from Oryza sativa	Oryza sativa	SRS4176316	SRP174002	305692369	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357796	aa7598a29e9db2e575c4fa318878f743	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357745		1225654950		SRX5168704	267	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357745/SRR8357745.fastq.gz	666706246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357745/SRR8357745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357745/SRR8357745.fastq.gz	43f0884cd500a62ddab97c16e472fa37	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_125_2.fastq.gz	SAMN10618574	25percent_Water_1.25mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176367	SRP174002	446278080	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357745	64943e04a2dabf8f0373e333e078270b	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357829		690073125		SRX5168620	152	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357829/SRR8357829.fastq.gz	386435185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357829/SRR8357829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357829/SRR8357829.fastq.gz	dd85d191cd62d25b6463422b3f909995	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_9s-40_dr.fastq.gz	SAMN10618459	9s-40	Plant sample from Oryza sativa	Oryza sativa	SRS4176283	SRP174002	277110487	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357829	5fe06fd29275af8419568d1bc739d672	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357803		904627575		SRX5168646	14	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357803/SRR8357803.fastq.gz	546937643	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357803/SRR8357803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357803/SRR8357803.fastq.gz	2df2298cc1be0d8d12f9ed47f3b7af44	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-14_dr.fastq.gz	SAMN10618321	4s-14	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176309	SRP174002	386531835	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357803	74c812065119cbc24a3ec3fd10360dae	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357746		975539250		SRX5168703	270	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357746/SRR8357746.fastq.gz	528065239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357746/SRR8357746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357746/SRR8357746.fastq.gz	44d44faa20ed1afd33f72d9a55f1d251	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_25_2.fastq.gz	SAMN10618577	25percent_Water_2.5mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176366	SRP174002	350619828	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357746	e707cf1c06d37ccc3d729968af06c8a2	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357809		954715800		SRX5168640	20	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357809/SRR8357809.fastq.gz	531829231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357809/SRR8357809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357809/SRR8357809.fastq.gz	8b0fd0489d54d673a17d27d9d2253c74	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4s-21.fastq.gz	SAMN10618327	4s-21	Plant sample from Oryza sativa	Oryza sativa	SRS4176303	SRP174002	361244085	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357809	c91016d1a155ff08e21e0373752daa82	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357837		835668150		SRX5168612	392	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357837/SRR8357837.fastq.gz	563647254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357837/SRR8357837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357837/SRR8357837.fastq.gz	b2544892d53cbd4a7c0188c0707a01a8	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l08n01 k_90_3.34100000034fbf.fastq.gz	SAMN10618699	90min_root_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176275	SRP174002	382239774	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357837	91ada8073cddbc29dc8a3d75903eeebb	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357749		875241150		SRX5168700	104	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357749/SRR8357749.fastq.gz	484499149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357749/SRR8357749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357749/SRR8357749.fastq.gz	b18ee2b0ffe6e3d9f03ab74b6bf3ecbf	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4w-50.fastq.gz	SAMN10618411	4w-50	Plant sample from Oryza sativa	Oryza sativa	SRS4176363	SRP174002	331333089	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357749	32704101663ba5528725ba260e08dd2a	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
